Scryfall ID,mana_cost,cmc,type_line,oracle_text,power,toughness,colors,keywords,legalities,games,reserved,uri,is_permanent,is_dual_face,is_historic,is_legendary,is_creature,front_types,front_subtypes,back_types,back_subtypes,produced_mana,edhrec_rank,penny_rank,back_oracle_text,back_mana_cost,back_colors,back_power,back_toughness
07b1be52-5e54-4840-bb53-0b2512785e0b,{G},1.0,Creature — Lizard,{1}{G}: Frilled Sandwalla gets +2/+2 until end of turn. Activate only once each turn.,1,1,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/0/7/07b1be52-5e54-4840-bb53-0b2512785e0b.jpg?1562788221,False,False,False,False,True,['Creature'],['Lizard'],[],[],,25144.0,13197.0,,,,,
bcdc68c9-f5f3-4c5b-80df-85508cf15f84,{2}{G},3.0,Creature — Snake Warrior,,3,3,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/b/c/bcdc68c9-f5f3-4c5b-80df-85508cf15f84.jpg?1562812890,False,False,False,False,True,['Creature'],"['Snake', 'Warrior']",[],[],,20141.0,,,,,,
9ffb676d-54b7-4d30-9c84-ff9b48030705,{1}{G},2.0,Creature — Human Druid,"{1}, {T}: Untap target land.
{1}, {T}, Exert Hope Tender: Untap two target lands. (An exerted creature won't untap during your next untap step.)",2,2,['G'],['Exert'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'restricted', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/9/f/9ffb676d-54b7-4d30-9c84-ff9b48030705.jpg?1562808877,False,False,False,False,True,['Creature'],"['Human', 'Druid']",[],[],,14366.0,9109.0,,,,,
5f39c264-a9a5-46f3-bd67-01d93d69e457,{G},1.0,Instant,"You gain 4 life. If a creature died this turn, you gain 8 life instead.",,,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/5/f/5f39c264-a9a5-46f3-bd67-01d93d69e457.jpg?1562800739,False,False,False,False,False,['Instant'],[],[],[],,15170.0,5495.0,,,,,
86326456-d188-4083-9141-a639b821b291,{2}{G},3.0,Sorcery,"Destroy target Forest, green enchantment, or green planeswalker. If that permanent was a Nissa planeswalker, draw a card.",,,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/8/6/86326456-d188-4083-9141-a639b821b291.jpg?1562805767,False,False,False,False,False,['Sorcery'],[],[],[],,25627.0,14332.0,,,,,
a30bb49b-956e-44bc-8a32-46d4c9c13245,{3}{G},4.0,Creature — Snake Druid,"{T}: Add one mana of any color.
{T}, Exert Oasis Ritualist: Add two mana of any one color. (An exerted creature won't untap during your next untap step.)",2,4,['G'],['Exert'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/a/3/a30bb49b-956e-44bc-8a32-46d4c9c13245.jpg?1562809301,False,False,False,False,True,['Creature'],"['Snake', 'Druid']",[],[],"['B', 'G', 'R', 'U', 'W']",19896.0,15857.0,,,,,
607bdb54-a956-4a9c-89cf-af6f1163b856,{4}{R}{R},6.0,Creature — Elemental,"Menace
Cycling {2} ({2}, Discard this card: Draw a card.)",5,4,['R'],"['Menace', 'Cycling']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/6/0/607bdb54-a956-4a9c-89cf-af6f1163b856.jpg?1562801108,False,False,False,False,True,['Creature'],['Elemental'],[],[],,18452.0,11590.0,,,,,
f68c8fbd-9223-447d-a85c-fa6222c75277,{4}{R},5.0,Creature — Beast,"Whenever Gilded Cerodon attacks, if you control a Desert or there is a Desert card in your graveyard, target creature can't block this turn.",4,4,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/f/6/f68c8fbd-9223-447d-a85c-fa6222c75277.jpg?1562820187,False,False,False,False,True,['Creature'],['Beast'],[],[],,23905.0,,,,,,
cffb2c38-76b0-4d5f-a4d1-e2494f4be192,{R},1.0,Instant,Target creature gets +1/+0 and gains first strike until end of turn.,,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/c/f/cffb2c38-76b0-4d5f-a4d1-e2494f4be192.jpg?1562815498,False,False,False,False,False,['Instant'],[],[],[],,16849.0,14208.0,,,,,
d1dc2427-685a-4739-8b92-e60f134d4adb,{3}{G}{G},5.0,Sorcery,Creatures you control get +2/+2 and gain trample until end of turn.,,,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/d/1/d1dc2427-685a-4739-8b92-e60f134d4adb.jpg?1562815627,False,False,False,False,False,['Sorcery'],[],[],[],,12549.0,8689.0,,,,,
4c97229f-2fc8-439a-a18b-efa09b366b70,{4}{G}{G},6.0,Creature — Hippo,"Trample
Cycling {2} ({2}, Discard this card: Draw a card.)",5,6,['G'],"['Trample', 'Cycling']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/4/c/4c97229f-2fc8-439a-a18b-efa09b366b70.jpg?1562798495,False,False,False,False,True,['Creature'],['Hippo'],[],[],,17511.0,7308.0,,,,,
033a69fb-2af9-426c-b1d6-3e5b18c78c9a,{1}{G},2.0,Creature — Jackal Wizard,"When Resilient Khenra enters, you may have target creature get +X/+X until end of turn, where X is Resilient Khenra's power.
Eternalize {4}{G}{G} ({4}{G}{G}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Jackal Wizard with no mana cost. Eternalize only as a sorcery.)",2,2,['G'],['Eternalize'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/0/3/033a69fb-2af9-426c-b1d6-3e5b18c78c9a.jpg?1562787658,False,False,False,False,True,['Creature'],"['Jackal', 'Wizard']",[],[],,23780.0,6310.0,,,,,
e991d1eb-70ab-4e2c-862d-fb8bfcefc542,{G}{G},2.0,Sorcery,Create a 5/4 green Snake creature token. Lands you control don't untap during your next untap step.,,,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/e/9/e991d1eb-70ab-4e2c-862d-fb8bfcefc542.jpg?1562818709,False,False,False,False,False,['Sorcery'],[],[],[],,22154.0,6647.0,,,,,
99d4f791-9084-4644-a1f5-85adbf6dc790,{1}{G},2.0,Creature — Human Warrior,"You may exert Rhonas's Stalwart as it attacks. When you do, it gets +1/+1 until end of turn and can't be blocked by creatures with power 2 or less this turn. (An exerted creature won't untap during your next untap step.)",2,2,['G'],['Exert'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/9/9/99d4f791-9084-4644-a1f5-85adbf6dc790.jpg?1562807942,False,False,False,False,True,['Creature'],"['Human', 'Warrior']",[],[],,25182.0,16054.0,,,,,
c3786d75-1a8a-4917-aa98-6836df1b9145,{2}{G},3.0,Creature — Snake Warrior,"As long as you control a Desert or there is a Desert card in your graveyard, Sidewinder Naga gets +1/+0 and has trample.",3,2,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/c/3/c3786d75-1a8a-4917-aa98-6836df1b9145.jpg?1562813893,False,False,False,False,True,['Creature'],"['Snake', 'Warrior']",[],[],,23253.0,,,,,,
3eec0010-52ab-4bf2-b589-e7fd97c290fe,{2}{G}{G},4.0,Creature — Crocodile,"As long as a creature has a -1/-1 counter on it, Tenacious Hunter has vigilance and deathtouch.",4,4,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'restricted', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/3/e/3eec0010-52ab-4bf2-b589-e7fd97c290fe.jpg?1562796614,False,False,False,False,True,['Creature'],['Crocodile'],[],[],,22737.0,11791.0,,,,,
bc4aa918-53b9-4177-a859-f5a8eff09fe5,{X}{G}{G},2.0,Sorcery,"Search your library for up to X creature cards with different names that each have mana value X, reveal them, put them into your hand, then shuffle.",,,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/b/c/bc4aa918-53b9-4177-a859-f5a8eff09fe5.jpg?1562812515,False,False,False,False,False,['Sorcery'],[],[],[],,10463.0,6910.0,,,,,
474d0a04-b640-4d1d-b538-2d946c1ff913,{1}{U}{R},3.0,Creature — Elemental,"Flying
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When Bloodwater Entity enters, you may put target instant or sorcery card from your graveyard on top of your library.",2,2,"['R', 'U']","['Flying', 'Prowess']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/4/7/474d0a04-b640-4d1d-b538-2d946c1ff913.jpg?1562797637,False,False,False,False,True,['Creature'],['Elemental'],[],[],,10818.0,4286.0,,,,,
ae054604-0d77-45d0-b17b-55a83fb18e39,{1}{B}{G},3.0,Creature — Spider,"Reach
Whenever Obelisk Spider deals combat damage to a creature, put a -1/-1 counter on that creature.
Whenever you put one or more -1/-1 counters on a creature, each opponent loses 1 life and you gain 1 life.",1,4,"['B', 'G']",['Reach'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'restricted', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/a/e/ae054604-0d77-45d0-b17b-55a83fb18e39.jpg?1562810572,False,False,False,False,True,['Creature'],['Spider'],[],[],,5724.0,2494.0,,,,,
713f469e-58c3-4db4-aa7a-77126bda13f2,{1}{R}{W},3.0,Creature — Human Warrior,"You may exert Resolute Survivors as it attacks. (It won't untap during your next untap step.)
Whenever you exert a creature, Resolute Survivors deals 1 damage to each opponent and you gain 1 life.",3,3,"['R', 'W']",['Exert'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'restricted', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/7/1/713f469e-58c3-4db4-aa7a-77126bda13f2.jpg?1562803253,False,False,False,False,True,['Creature'],"['Human', 'Warrior']",[],[],,22790.0,,,,,,
585ec4c2-aae2-403e-af32-3324122c472a,{G}{U},2.0,Creature — Bird,"Flying
{3}{G}{U}: You gain 2 life and draw a card.",1,3,"['G', 'U']",['Flying'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'restricted', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/5/8/585ec4c2-aae2-403e-af32-3324122c472a.jpg?1562799772,False,False,False,False,True,['Creature'],['Bird'],[],[],,15851.0,5702.0,,,,,
